ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E06000041,258750.0,290000.0,279950.0,279000.0,270500.0,275000.0,-,-,-,-,-,-,-,-,-,-,Wokingham UA,00MF,E06000041
,170000.0,172000.0,179950.0,175000.0,172000.0,170996.0,-,-,-,-,-,-,-,-,-,-,Worcestershire,,
E06000014,172000.0,185000.0,184998.0,176000.0,178875.0,185000.0,-,-,-,-,-,-,-,-,-,-,York UA,00FF,E06000014
E07000223,205000.0,209950.0,224995.0,217000.0,230000.0,211750.0,-,-,-,-,-,-,-,-,-,-,Adur,45UB,E07000223
E07000026,139500.0,140000.0,139950.0,142748.0,139950.0,131000.0,-,-,-,-,-,-,-,-,-,-,Allerdale,16UB,E07000026
,,,,,,,-,-,-,-,-,-,-,-,-,-,Alnwick,35UB,
E07000032,125000.0,125000.0,137500.0,129975.0,124900.0,126000.0,-,-,-,-,-,-,-,-,-,-,Amber Valley,17UB,E07000032
E07000224,205000.0,203275.0,220000.0,215000.0,205750.0,215000.0,-,-,-,-,-,-,-,-,-,-,Arun,45UC,E07000224
E07000170,105000.0,110000.0,113500.0,110500.0,108000.0,105750.0,-,-,-,-,-,-,-,-,-,-,Ashfield,37UB,E07000170
E07000105,173000.0,189950.0,198000.0,195000.0,190000.0,181000.0,-,-,-,-,-,-,-,-,-,-,Ashford,29UB,E07000105
E07000004,217500.0,230000.0,235000.0,225000.0,223500.0,235000.0,-,-,-,-,-,-,-,-,-,-,Aylesbury Vale,11UB,E07000004
E07000200,180000.0,199950.0,195000.0,193750.0,188000.0,189950.0,-,-,-,-,-,-,-,-,-,-,Babergh,42UB,E07000200
E08000016,100000.0,103000.0,105000.0,107000.0,99995.0,103000.0,-,-,-,-,-,-,-,-,-,-,Barnsley,00CC,E08000016
E07000027,95000.0,91000.0,100000.0,100000.0,95000.0,92500.0,-,-,-,-,-,-,-,-,-,-,Barrow-in-Furness,16UC,E07000027
E07000066,180000.0,188000.0,202500.0,188748.0,180000.0,196000.0,-,-,-,-,-,-,-,-,-,-,Basildon,22UB,E07000066
E07000084,210000.0,226500.0,228000.0,222000.0,217250.0,223000.0,-,-,-,-,-,-,-,-,-,-,Basingstoke and Deane,24UB,E07000084
E07000171,110000.0,115275.0,125000.0,121455.0,120000.0,120000.0,-,-,-,-,-,-,-,-,-,-,Bassetlaw,37UC,E07000171
E06000055,,,,,,,-,-,-,-,-,-,-,-,-,-,Bedford,09UD,E06000055
,,,,,,,-,-,-,-,-,-,-,-,-,-,Berwick-upon-Tweed,35UC,
E08000025,130000.0,123995.0,130000.0,129800.0,126000.0,129000.0,-,-,-,-,-,-,-,-,-,-,Birmingham,00CN,E08000025
E07000129,145250.0,153000.0,152125.0,155500.0,155000.0,156000.0,-,-,-,-,-,-,-,-,-,-,Blaby,31UB,E07000129
,,,,,,,-,-,-,-,-,-,-,-,-,-,Blyth Valley,35UD,
E07000033,94500.0,95000.0,104500.0,98248.0,86000.0,95000.0,-,-,-,-,-,-,-,-,-,-,Bolsover,17UC,E07000033
E08000001,100950.0,102000.0,107000.0,110000.0,106000.0,108000.0,-,-,-,-,-,-,-,-,-,-,Bolton,00BL,E08000001
E07000136,120000.0,120000.0,125000.0,117000.0,118000.0,121000.0,-,-,-,-,-,-,-,-,-,-,Boston,32UB,E07000136
E08000032,111000.0,115998.0,119725.0,115000.0,115000.0,116500.0,-,-,-,-,-,-,-,-,-,-,Bradford,00CX,E08000032
E07000067,175000.0,185000.0,190000.0,195000.0,183000.0,186000.0,-,-,-,-,-,-,-,-,-,-,Braintree,22UC,E07000067
E07000143,155000.0,160000.0,158000.0,151898.0,151000.0,154000.0,-,-,-,-,-,-,-,-,-,-,Breckland,33UB,E07000143
E07000068,249973.0,300000.0,275000.0,275000.0,261750.0,275000.0,-,-,-,-,-,-,-,-,-,-,Brentwood,22UD,E07000068
,,,,,,,-,-,-,-,-,-,-,-,-,-,Bridgnorth,39UB,
E07000144,165000.0,173975.0,175000.0,172000.0,170000.0,171500.0,-,-,-,-,-,-,-,-,-,-,Broadland,33UC,E07000144
E07000234,195000.0,204250.0,212250.0,210000.0,189950.0,205000.0,-,-,-,-,-,-,-,-,-,-,Bromsgrove,47UB,E07000234
E07000095,222500.0,245000.0,226250.0,240000.0,230000.0,227000.0,-,-,-,-,-,-,-,-,-,-,Broxbourne,26UB,E07000095
